review_id,user_id,movie_id,review_text,sentiment
4305,271,236,One of the most enjoyable films of the year. Simply superb work!,positive
4306,84,218,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
4307,123,104,This is what cinema is all about. Dhanush at his absolute best.,positive
4308,432,4,Absolutely loved this movie! Kamal Haasan was outstanding in every scene.,positive
4309,485,317,One of the most enjoyable films of the year. Simply superb work!,positive
4310,310,407,The story was gripping from start to finish. Loved every single minute.,positive
4311,464,53,A cinematic experience like no other. Mani Ratnam outdid himself completely.,positive
4312,279,84,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
4313,73,367,Watchable once but nothing particularly extraordinary about it.,neutral
4314,235,169,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
4315,251,308,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
4316,500,234,A cinematic experience like no other. Rohit Shetty outdid himself completely.,positive
4317,240,488,Great entertainment with a strong emotional core. Highly loved it.,positive
4318,98,366,It was okay. Some parts were good but the film felt a bit too long.,neutral
4319,383,97,Not bad but not great either. Just a regular commercial movie.,neutral
4320,288,343,Brilliant direction by James Cameron. A true masterpiece of cinema.,positive
4321,131,328,Absolutely loved this movie! Dwayne Johnson was outstanding in every scene.,positive
4322,115,375,Absolutely loved this movie! Chris Evans was outstanding in every scene.,positive
4323,55,344,This movie completely blew my mind. Denis Villeneuve is a true genius.,positive
4324,464,79,One of the best films I have seen in years. Highly recommended to everyone!,positive
4325,288,290,Mixed feelings about this one. Has its moments but falls short.,neutral
4326,217,172,Aamir Khan delivered a career-best performance. An absolute must-watch!,positive
4327,329,64,Boring and completely predictable. Totally wasted my time and money.,negative
4328,95,91,The story was gripping from start to finish. Loved every single minute.,positive
4329,428,171,Some brilliant scenes but overall just average cinema fare.,neutral
4330,334,168,Not bad but had some noticeable pacing issues in the second half.,neutral
4331,406,480,Ben Affleck delivered a career-best performance. An absolute must-watch!,positive
4332,425,201,Not bad but not great either. Just a regular commercial movie.,neutral
4333,292,223,Not bad but not great either. Just a regular commercial movie.,neutral
4334,31,422,Watched it twice already and loved it both times. Pure gold!,positive
4335,477,361,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
4336,158,411,Okay for a one-time watch. Nothing very memorable about the story.,neutral
4337,236,497,Gal Gadot delivered a career-best performance. An absolute must-watch!,positive
4338,309,177,Watched it twice already and loved it both times. Pure gold!,positive
4339,26,456,Mixed feelings about this one. Has its moments but falls short.,neutral
4340,254,468,Average entertainer. Will appeal to fans of Ezra Miller mostly.,neutral
4341,114,451,Some brilliant scenes but overall just average cinema fare.,neutral
4342,120,239,One of the best films I have seen in years. Highly recommended to everyone!,positive
4343,161,441,Watched it twice already and loved it both times. Pure gold!,positive
4344,142,3,Good acting but the story could have been developed much better.,neutral
4345,366,422,Decent movie but not the best I have seen this year. Average overall.,neutral
4346,99,222,Decent effort from the team but falls short of high expectations.,neutral
4347,334,109,Okay for a one-time watch. Nothing very memorable about the story.,neutral
4348,269,225,The story was gripping from start to finish. Loved every single minute.,positive
4349,353,238,This is what cinema is all about. Salman Khan at his absolute best.,positive
4350,160,413,Tom Holland was magnetic on screen. Could not take my eyes off the film.,positive
4351,248,111,One of the most enjoyable films of the year. Simply superb work!,positive
4352,57,30,One of the best films I have seen in years. Highly recommended to everyone!,positive
4353,156,9,Allu Arjun was magnetic on screen. Could not take my eyes off the film.,positive
4354,204,409,Good acting but the story could have been developed much better.,neutral
4355,40,327,Great entertainment with a strong emotional core. Highly loved it.,positive
4356,323,372,Chris Hemsworth was magnetic on screen. Could not take my eyes off the film.,positive
4357,145,347,A cinematic experience like no other. James Cameron outdid himself completely.,positive
4358,26,60,Watched it twice already and loved it both times. Pure gold!,positive
4359,95,203,Watched it twice already and loved it both times. Pure gold!,positive
4360,122,235,Absolutely loved this movie! Ranveer Singh was outstanding in every scene.,positive
4361,100,339,Heart-touching story with incredible acting. A film for the ages.,positive
4362,71,389,One of the worst movies I have watched this entire year. Skip it.,negative
4363,226,34,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
4364,467,160,Absolutely loved this movie! Akshay Kumar was outstanding in every scene.,positive
4365,9,64,Great entertainment with a strong emotional core. Highly loved it.,positive
4366,200,173,A cinematic experience like no other. Imtiaz Ali outdid himself completely.,positive
4367,134,399,This movie completely blew my mind. Peyton Reed is a true genius.,positive
4368,256,329,One of the best films I have seen in years. Highly recommended to everyone!,positive
4369,307,353,This is what cinema is all about. Chris Hemsworth at his absolute best.,positive
4370,175,444,Brilliant direction by Patty Jenkins. A true masterpiece of cinema.,positive
4371,64,310,Brilliant direction by J.J. Abrams. A true masterpiece of cinema.,positive
4372,25,395,Some good moments scattered throughout but overall just mediocre.,neutral
4373,249,70,Brilliant direction by S.S. Rajamouli. A true masterpiece of cinema.,positive
4374,344,404,This is what cinema is all about. Tom Holland at his absolute best.,positive
4375,452,99,Fantastic movie with brilliant performances from the entire cast.,positive
4376,484,37,Vijay was magnetic on screen. Could not take my eyes off the film.,positive
4377,351,494,The story was gripping from start to finish. Loved every single minute.,positive
4378,27,413,Tom Holland was magnetic on screen. Could not take my eyes off the film.,positive
4379,287,281,A cinematic experience like no other. Steven Spielberg outdid himself completely.,positive
4380,69,374,Scarlett Johansson was magnetic on screen. Could not take my eyes off the film.,positive
4381,444,266,Absolutely loved this movie! Keanu Reeves was outstanding in every scene.,positive
4382,84,423,Watchable once but nothing particularly extraordinary about it.,neutral
4383,297,421,Some brilliant scenes but overall just average cinema fare.,neutral
4384,227,448,Joaquin Phoenix delivered a career-best performance. An absolute must-watch!,positive
4385,212,370,Chris Hemsworth delivered a career-best performance. An absolute must-watch!,positive
4386,258,90,This movie completely blew my mind. Shankar is a true genius.,positive
4387,333,192,Decent effort from the team but falls short of high expectations.,neutral
4388,310,92,A cinematic experience like no other. Trivikram outdid himself completely.,positive
4389,184,101,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
4390,484,168,The story was gripping from start to finish. Loved every single minute.,positive
4391,71,414,Paul Rudd was magnetic on screen. Could not take my eyes off the film.,positive
4392,245,393,Absolutely loved this movie! Chadwick Boseman was outstanding in every scene.,positive
4393,15,135,This is what cinema is all about. Dhanush at his absolute best.,positive
4394,85,425,Not bad but had some noticeable pacing issues in the second half.,neutral
4395,299,315,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
4396,165,270,Watchable once but nothing particularly extraordinary about it.,neutral
4397,365,146,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
4398,432,414,Watched it twice already and loved it both times. Pure gold!,positive
4399,179,490,Watchable once but nothing particularly extraordinary about it.,neutral
